dictionary
"[id, longitude, latitude, time, NDSI_Snow_Cover, NDSI_Snow_Cover_Basic_QA, NDSI_Snow_Cover_Algorithm_Flags_QA, NDSI, Snow_Albedo_Daily_Tile, orbit_pnt, granule_pnt, NDSI_Snow_Cover_Class, Snow_Albedo_Daily_Tile_Class]"
"[2003_10_20, 162.30985132292545, -77.71550101739011, 1066608000000, 66, 2, 128, 6490, 25, 9, 11, 201, 101]"
"[2003_10_21, 162.30985132292545, -77.71550101739011, 1066694400000, 26, 2, 128, 2623, 67, 7, 9, null, null]"
"[2003_10_22, 162.30985132292545, -77.71550101739011, 1066780800000, 46, 2, 130, 4648, 21, 8, 11, 201, 101]"
"[2003_10_23, 162.30985132292545, -77.71550101739011, 1066867200000, 22, 2, 144, 2276, 77, 8, 12, null, null]"
"[2003_10_24, 162.30985132292545, -77.71550101739011, 1066953600000, 31, 2, 130, 4523, 25, 8, 12, 201, 101]"
"[2003_10_25, 162.30985132292545, -77.71550101739011, 1067040000000, 58, 1, 0, 5624, 29, 11, 16, 201, 101]"
"[2003_10_26, 162.30985132292545, -77.71550101739011, 1067126400000, 53, 2, 128, 5842, 29, 9, 14, 201, 101]"
"[2003_10_27, 162.30985132292545, -77.71550101739011, 1067212800000, 51, 1, 2, 5616, 15, 11, 16, 201, 101]"
"[2003_10_28, 162.30985132292545, -77.71550101739011, 1067299200000, 50, 2, 128, 5091, 17, 9, 14, null, null]"
"[2003_10_29, 162.30985132292545, -77.71550101739011, 1067385600000, 49, 1, 2, 5646, 19, 10, 14, 201, 101]"
"[2003_10_30, 162.30985132292545, -77.71550101739011, 1067472000000, 34, 2, 128, 3450, 22, 9, 14, null, null]"
"[2003_10_31, 162.30985132292545, -77.71550101739011, 1067558400000, 35, 1, 2, 3716, 23, 8, 11, 201, 101]"
"[2003_11_01, 162.30985132292545, -77.71550101739011, 1067644800000, 32, 2, 128, 3427, 26, 9, 14, 201, 101]"
"[2003_11_02, 162.30985132292545, -77.71550101739011, 1067731200000, 39, 1, 0, 4182, 20, 10, 14, 201, 101]"
"[2003_11_03, 162.30985132292545, -77.71550101739011, 1067817600000, 50, 1, 0, 4883, 13, 11, 16, 201, 101]"
"[2003_11_04, 162.30985132292545, -77.71550101739011, 1067904000000, 42, 0, 0, 4267, 76, 9, 13, null, null]"
"[2003_11_05, 162.30985132292545, -77.71550101739011, 1067990400000, 36, 0, 16, 3632, 70, 11, 16, null, null]"
"[2003_11_06, 162.30985132292545, -77.71550101739011, 1068076800000, null, 0, 0, 2855, null, 9, 14, 250, 150]"
"[2003_11_07, 162.30985132292545, -77.71550101739011, 1068163200000, 42, 1, 0, 4205, 23, 10, 16, 201, 101]"
"[2003_11_08, 162.30985132292545, -77.71550101739011, 1068249600000, 32, 1, 0, 3598, 31, 9, 14, 201, 101]"
"[2003_11_09, 162.30985132292545, -77.71550101739011, 1068336000000, null, 1, 2, 7026, null, 10, 17, 201, 101]"
"[2003_11_10, 162.30985132292545, -77.71550101739011, 1068422400000, 45, 1, 0, 4517, 49, 10, 16, null, null]"
"[2003_11_11, 162.30985132292545, -77.71550101739011, 1068508800000, 48, 0, 0, 4567, 27, 9, 15, 201, 101]"
"[2003_11_12, 162.30985132292545, -77.71550101739011, 1068595200000, 34, 0, 0, 3336, 19, 11, 18, 201, 101]"
"[2003_11_13, 162.30985132292545, -77.71550101739011, 1068681600000, 27, 0, 0, 2736, 16, 9, 15, null, null]"
"[2003_11_14, 162.30985132292545, -77.71550101739011, 1068768000000, 48, 1, 0, 4933, 25, 10, 17, 250, 150]"
"[2003_11_15, 162.30985132292545, -77.71550101739011, 1068854400000, null, 0, 0, 731, null, 9, 14, 250, 150]"
"[2003_11_16, 162.30985132292545, -77.71550101739011, 1068940800000, null, 0, 0, 3816, null, 10, 16, 250, 150]"
"[2003_11_17, 162.30985132292545, -77.71550101739011, 1069027200000, 44, 0, 0, 3614, 50, 9, 14, 250, 150]"
"[2003_11_18, 162.30985132292545, -77.71550101739011, 1069113600000, 25, 0, 0, 2499, 7, 10, 15, null, null]"
"[2003_11_19, 162.30985132292545, -77.71550101739011, 1069200000000, 40, 0, 0, 3874, 60, 11, 19, 250, 150]"
"[2003_11_20, 162.30985132292545, -77.71550101739011, 1069286400000, 37, 0, 0, 3693, 29, 9, 14, null, null]"
"[2003_11_21, 162.30985132292545, -77.71550101739011, 1069372800000, 45, 0, 0, 4514, 27, 11, 19, null, null]"
"[2003_11_22, 162.30985132292545, -77.71550101739011, 1069459200000, 38, 0, 0, 3245, 22, 9, 16, 250, 150]"
"[2003_11_23, 162.30985132292545, -77.71550101739011, 1069545600000, 38, 0, 0, 3878, 29, 10, 17, null, null]"
"[2003_11_24, 162.30985132292545, -77.71550101739011, 1069632000000, 23, 0, 0, 2345, 21, 9, 16, null, null]"
"[2003_11_25, 162.30985132292545, -77.71550101739011, 1069718400000, 44, 0, 0, 3673, 52, 10, 17, 250, 150]"
"[2003_11_26, 162.30985132292545, -77.71550101739011, 1069804800000, null, 0, 0, 3289, null, 10, 18, 250, 150]"
"[2003_11_27, 162.30985132292545, -77.71550101739011, 1069891200000, null, 0, 0, 3331, null, 9, 15, 250, 150]"
"[2003_11_28, 162.30985132292545, -77.71550101739011, 1069977600000, 42, 0, 0, 3371, 22, 11, 17, 250, 150]"
"[2003_11_29, 162.30985132292545, -77.71550101739011, 1070064000000, null, 0, 0, 3884, null, 9, 16, 250, 150]"
"[2003_11_30, 162.30985132292545, -77.71550101739011, 1070150400000, null, 0, 0, 3802, null, 10, 15, 250, 150]"
"[2003_12_01, 162.30985132292545, -77.71550101739011, 1070236800000, 7, 0, 16, 2644, 100, 9, 13, null, 125]"
"[2003_12_02, 162.30985132292545, -77.71550101739011, 1070323200000, null, 0, 0, 290, null, 10, 15, 250, 150]"
"[2003_12_03, 162.30985132292545, -77.71550101739011, 1070409600000, null, 0, 0, 2413, null, 9, 15, 250, 150]"
"[2003_12_04, 162.30985132292545, -77.71550101739011, 1070496000000, null, 0, 0, 4256, null, 10, 18, 250, 150]"
"[2003_12_05, 162.30985132292545, -77.71550101739011, 1070582400000, null, 0, 0, 4134, null, 11, 19, 250, 150]"
"[2003_12_06, 162.30985132292545, -77.71550101739011, 1070668800000, 34, 0, 0, 3664, 20, 9, 16, null, 125]"
"[2003_12_07, 162.30985132292545, -77.71550101739011, 1070755200000, 43, 0, 0, 4203, 16, 11, 18, 201, 101]"
"[2003_12_08, 162.30985132292545, -77.71550101739011, 1070841600000, 27, 0, 0, 2755, 19, 9, 17, null, null]"
"[2003_12_09, 162.30985132292545, -77.71550101739011, 1070928000000, null, 0, 0, 3539, null, 10, 16, 250, 150]"
"[2003_12_10, 162.30985132292545, -77.71550101739011, 1071014400000, 33, 1, 0, 3291, 26, 9, 16, null, null]"
"[2003_12_11, 162.30985132292545, -77.71550101739011, 1071100800000, 25, 0, 2, 2601, 30, 10, 18, 201, 101]"
"[2003_12_12, 162.30985132292545, -77.71550101739011, 1071187200000, 29, 0, 2, 2476, 31, 11, 19, 201, 101]"
"[2003_12_13, 162.30985132292545, -77.71550101739011, 1071273600000, null, 0, 0, 2883, null, 7, 10, 250, 150]"
"[2003_12_14, 162.30985132292545, -77.71550101739011, 1071360000000, null, 0, 0, 3015, null, 11, 17, 250, 150]"
"[2003_12_15, 162.30985132292545, -77.71550101739011, 1071446400000, 18, 0, 0, 2025, 24, 9, 15, 250, 150]"
"[2003_12_16, 162.30985132292545, -77.71550101739011, 1071532800000, 16, 2, 128, 1781, 33, 4, 5, 250, 150]"
"[2003_12_24, 162.30985132292545, -77.71550101739011, 1072224000000, 48, 0, 0, 3000, 14, 0, 0, 250, 150]"
"[2003_12_25, 162.30985132292545, -77.71550101739011, 1072310400000, 46, 0, 0, 4625, 31, 10, 16, null, null]"
"[2003_12_26, 162.30985132292545, -77.71550101739011, 1072396800000, 21, 0, 0, 2467, 35, 8, 14, 201, 125]"
"[2003_12_27, 162.30985132292545, -77.71550101739011, 1072483200000, null, 0, 0, 1399, null, 10, 18, 250, 150]"
"[2003_12_28, 162.30985132292545, -77.71550101739011, 1072569600000, null, 0, 0, 660, null, 11, 18, 250, 150]"
"[2003_12_29, 162.30985132292545, -77.71550101739011, 1072656000000, 19, 0, 0, 1994, 19, 9, 14, null, null]"
"[2003_12_30, 162.30985132292545, -77.71550101739011, 1072742400000, 39, 0, 0, 3923, 58, 11, 17, null, null]"
"[2003_12_31, 162.30985132292545, -77.71550101739011, 1072828800000, null, 0, 0, 662, null, 9, 15, 250, 150]"
"[2004_01_01, 162.30985132292545, -77.71550101739011, 1072915200000, 25, 0, 16, 2608, 81, 10, 15, null, null]"
"[2004_01_02, 162.30985132292545, -77.71550101739011, 1073001600000, 39, 0, 0, 2840, 22, 9, 13, 250, 150]"
"[2004_01_03, 162.30985132292545, -77.71550101739011, 1073088000000, null, 0, 0, 2951, null, 10, 15, 250, 150]"
"[2004_01_04, 162.30985132292545, -77.71550101739011, 1073174400000, null, 0, 0, 786, null, 9, 15, 250, 150]"
"[2004_01_05, 162.30985132292545, -77.71550101739011, 1073260800000, 30, 0, 0, 3301, 25, 10, 18, null, 125]"
"[2004_01_06, 162.30985132292545, -77.71550101739011, 1073347200000, null, 0, 2, 5848, null, 11, 19, 201, 101]"
"[2004_01_07, 162.30985132292545, -77.71550101739011, 1073433600000, 36, 0, 0, 3639, 25, 9, 16, null, null]"
"[2004_01_08, 162.30985132292545, -77.71550101739011, 1073520000000, 41, 0, 0, 4138, 25, 11, 18, null, null]"
"[2004_01_09, 162.30985132292545, -77.71550101739011, 1073606400000, 13, 0, 0, 2856, 14, 9, 17, 250, 150]"
"[2004_01_10, 162.30985132292545, -77.71550101739011, 1073692800000, null, 0, 0, 4504, null, 10, 15, 250, 150]"
"[2004_01_11, 162.30985132292545, -77.71550101739011, 1073779200000, 30, 0, 0, 3035, 29, 9, 16, null, 125]"
"[2004_01_12, 162.30985132292545, -77.71550101739011, 1073865600000, null, 0, 0, 330, null, 10, 18, 250, 150]"
"[2004_01_13, 162.30985132292545, -77.71550101739011, 1073952000000, 50, 0, 0, 4267, 28, 11, 20, 250, 150]"
"[2004_01_14, 162.30985132292545, -77.71550101739011, 1074038400000, 44, 0, 0, 4290, 24, 9, 15, 201, 101]"
"[2004_01_15, 162.30985132292545, -77.71550101739011, 1074124800000, 40, 0, 0, 4081, 23, 11, 17, null, null]"
"[2004_01_16, 162.30985132292545, -77.71550101739011, 1074211200000, 15, 0, 0, 2571, 26, 9, 16, 250, 150]"
"[2004_01_17, 162.30985132292545, -77.71550101739011, 1074297600000, 25, 0, 0, 2482, 19, 10, 15, null, null]"
"[2004_01_18, 162.30985132292545, -77.71550101739011, 1074384000000, 28, 0, 0, 2925, 24, 9, 13, null, 125]"
"[2004_01_19, 162.30985132292545, -77.71550101739011, 1074470400000, 49, 0, 0, 4934, 26, 10, 16, null, null]"
"[2004_01_20, 162.30985132292545, -77.71550101739011, 1074556800000, null, 0, 0, 710, null, 9, 15, 250, 150]"
"[2004_01_21, 162.30985132292545, -77.71550101739011, 1074643200000, 33, 0, 0, 3318, 34, 10, 17, null, null]"
"[2004_01_22, 162.30985132292545, -77.71550101739011, 1074729600000, 29, 0, 0, 2939, 20, 11, 19, null, null]"
"[2004_01_23, 162.30985132292545, -77.71550101739011, 1074816000000, 21, 0, 0, 2167, 20, 9, 14, null, null]"
"[2004_01_24, 162.30985132292545, -77.71550101739011, 1074902400000, 28, 0, 16, 2861, 56, 11, 18, null, null]"
"[2004_01_25, 162.30985132292545, -77.71550101739011, 1074988800000, 35, 0, 0, 3568, 38, 9, 16, null, null]"
"[2004_01_26, 162.30985132292545, -77.71550101739011, 1075075200000, 34, 0, 0, 3443, 13, 10, 17, null, null]"
"[2004_01_27, 162.30985132292545, -77.71550101739011, 1075161600000, 29, 1, 0, 2960, 26, 9, 15, null, 125]"
"[2004_01_28, 162.30985132292545, -77.71550101739011, 1075248000000, 62, 1, 0, 5458, 36, 9, 12, 201, 101]"
"[2004_01_29, 162.30985132292545, -77.71550101739011, 1075334400000, 24, 0, 0, 2520, 16, 11, 19, null, 125]"
"[2004_01_30, 162.30985132292545, -77.71550101739011, 1075420800000, 64, 1, 0, 5722, 39, 9, 14, 201, 101]"
"[2004_01_31, 162.30985132292545, -77.71550101739011, 1075507200000, 39, 1, 2, 4195, 22, 11, 17, 201, 101]"
"[2004_02_01, 162.30985132292545, -77.71550101739011, 1075593600000, 29, 1, 0, 3252, 31, 9, 14, 201, 101]"
"[2004_02_02, 162.30985132292545, -77.71550101739011, 1075680000000, null, 0, 0, 3498, null, 10, 16, 250, 150]"
"[2004_02_03, 162.30985132292545, -77.71550101739011, 1075766400000, 18, 2, 128, 2010, 25, 9, 14, null, 125]"
"[2004_02_04, 162.30985132292545, -77.71550101739011, 1075852800000, 56, 1, 0, 5459, 31, 10, 15, 201, 101]"
"[2004_02_05, 162.30985132292545, -77.71550101739011, 1075939200000, 30, 2, 128, 3026, 29, 9, 13, null, null]"
"[2004_02_06, 162.30985132292545, -77.71550101739011, 1076025600000, 38, 0, 16, 3792, 84, 10, 15, null, null]"
"[2004_02_07, 162.30985132292545, -77.71550101739011, 1076112000000, 60, 1, 2, 5489, 27, 11, 16, 201, 101]"
"[2004_02_08, 162.30985132292545, -77.71550101739011, 1076198400000, 35, 2, 128, 3557, 26, 9, 13, null, null]"
"[2004_02_09, 162.30985132292545, -77.71550101739011, 1076284800000, null, 0, 0, 1092, null, 11, 17, 250, 150]"
"[2004_02_10, 162.30985132292545, -77.71550101739011, 1076371200000, 13, 2, 128, 1246, 37, 9, 14, 250, 125]"
"[2004_02_11, 162.30985132292545, -77.71550101739011, 1076457600000, null, 2, 130, 6287, null, 10, 15, 201, 101]"
"[2004_02_12, 162.30985132292545, -77.71550101739011, 1076544000000, 30, 2, 128, 3296, 38, 9, 14, 201, 101]"
"[2004_02_13, 162.30985132292545, -77.71550101739011, 1076630400000, 43, 2, 128, 4094, 26, 10, 15, 201, 101]"
"[2004_02_14, 162.30985132292545, -77.71550101739011, 1076716800000, 54, 2, 128, 4998, 28, 11, 16, 201, 101]"
"[2004_02_15, 162.30985132292545, -77.71550101739011, 1076803200000, null, 2, 128, 325, null, 9, 12, 250, 150]"
"[2004_02_16, 162.30985132292545, -77.71550101739011, 1076889600000, 67, 2, 128, 5880, 34, 11, 16, 201, 101]"
"[2004_02_17, 162.30985132292545, -77.71550101739011, 1076976000000, 11, 2, 130, 2336, 14, 8, 11, 201, 101]"
"[2004_02_18, 162.30985132292545, -77.71550101739011, 1077062400000, null, null, null, null, null, null, null, null, null]"
"[2004_02_19, 162.30985132292545, -77.71550101739011, 1077148800000, 34, 2, 128, 3458, 41, 2, 3, null, null]"
"[2004_02_20, 162.30985132292545, -77.71550101739011, 1077235200000, 30, 2, 130, 3225, 26, 8, 11, 201, 101]"
"[2004_02_21, 162.30985132292545, -77.71550101739011, 1077321600000, 33, 2, 128, 3356, 39, 7, 9, null, null]"
"[2004_02_22, 162.30985132292545, -77.71550101739011, 1077408000000, 9, 2, 144, 1132, 63, 7, 9, null, 125]"
"[2004_02_23, 162.30985132292545, -77.71550101739011, 1077494400000, 24, 2, 144, 2497, 68, 9, 13, null, null]"
"[2004_02_24, 162.30985132292545, -77.71550101739011, 1077580800000, null, 2, 128, 3083, null, 7, 10, 250, 150]"
"[2004_02_25, 162.30985132292545, -77.71550101739011, 1077667200000, 53, 2, 144, 5287, 100, 7, 9, null, null]"
"[2004_02_26, 162.30985132292545, -77.71550101739011, 1077753600000, 71, 2, 128, 7116, 68, 6, 8, null, null]"
"[2004_02_27, 162.30985132292545, -77.71550101739011, 1077840000000, 59, 2, 128, 5919, 75, 7, 11, null, null]"
"[2004_02_28, 162.30985132292545, -77.71550101739011, 1077926400000, 77, 2, 128, 7729, 62, 6, 9, null, null]"
"[2004_02_29, 162.30985132292545, -77.71550101739011, 1078012800000, 84, 2, 128, 8371, 56, 6, 9, null, null]"
"[2004_03_01, 162.30985132292545, -77.71550101739011, 1078099200000, 67, 2, 128, 6738, 60, 8, 11, null, null]"
"[2004_03_02, 162.30985132292545, -77.71550101739011, 1078185600000, null, 2, 128, 3967, null, 6, 9, 250, 150]"
"[2004_03_03, 162.30985132292545, -77.71550101739011, 1078272000000, 46, 2, 128, 4613, 84, 7, 10, null, null]"
"[2004_03_04, 162.30985132292545, -77.71550101739011, 1078358400000, 85, 2, 128, 8536, 67, 6, 9, null, null]"
"[2004_03_05, 162.30985132292545, -77.71550101739011, 1078444800000, 83, 2, 128, 8365, 52, 6, 9, null, null]"
"[2004_03_06, 162.30985132292545, -77.71550101739011, 1078531200000, 80, 2, 128, 8096, 74, 5, 7, null, null]"
"[2004_03_07, 162.30985132292545, -77.71550101739011, 1078617600000, null, 2, 128, 2327, null, 6, 7, 250, 150]"
"[2004_03_08, 162.30985132292545, -77.71550101739011, 1078704000000, 53, 2, 128, 5336, 100, 5, 7, null, null]"
"[2004_03_09, 162.30985132292545, -77.71550101739011, 1078790400000, 88, 2, 128, 8869, 29, 5, 7, null, null]"
"[2004_03_10, 162.30985132292545, -77.71550101739011, 1078876800000, 88, 2, 130, 8773, 0, 7, 9, 201, 101]"
"[2004_03_11, 162.30985132292545, -77.71550101739011, 1078963200000, 82, 2, 128, 8277, 39, 5, 6, null, null]"
"[2004_03_12, 162.30985132292545, -77.71550101739011, 1079049600000, 80, 2, 128, 8000, 43, 6, 8, null, null]"
"[2004_03_13, 162.30985132292545, -77.71550101739011, 1079136000000, 74, 2, 128, 7463, 62, 5, 7, null, null]"
"[2004_03_14, 162.30985132292545, -77.71550101739011, 1079222400000, 85, 2, 128, 8553, 13, 5, 7, null, null]"
"[2004_03_15, 162.30985132292545, -77.71550101739011, 1079308800000, 87, 2, 128, 8773, 38, 6, 8, null, null]"
"[2004_03_16, 162.30985132292545, -77.71550101739011, 1079395200000, 58, 2, 128, 5862, 80, 5, 7, null, null]"
"[2004_03_17, 162.30985132292545, -77.71550101739011, 1079481600000, 81, 2, 130, 8384, 38, 6, 8, 201, 101]"
"[2004_03_18, 162.30985132292545, -77.71550101739011, 1079568000000, 86, 2, 130, 8530, 53, 5, 7, 201, 101]"
"[2004_03_19, 162.30985132292545, -77.71550101739011, 1079654400000, 84, 2, 130, 8557, 43, 6, 8, 201, 101]"
"[2004_03_20, 162.30985132292545, -77.71550101739011, 1079740800000, 79, 2, 128, 7943, 46, 5, 7, null, null]"
"[2004_03_21, 162.30985132292545, -77.71550101739011, 1079827200000, 88, 2, 128, 8573, 48, 5, 6, 201, 101]"
"[2004_03_22, 162.30985132292545, -77.71550101739011, 1079913600000, 16, 2, 144, 1587, 100, 5, 7, null, null]"
"[2004_03_23, 162.30985132292545, -77.71550101739011, 1080000000000, 45, 2, 128, 4495, 54, 5, 7, null, null]"
"[2004_03_24, 162.30985132292545, -77.71550101739011, 1080086400000, 14, 2, 144, 1857, 100, 5, 6, null, 125]"
"[2004_03_25, 162.30985132292545, -77.71550101739011, 1080172800000, 0, 2, 144, 2234, null, 5, 6, null, 125]"
"[2004_03_26, 162.30985132292545, -77.71550101739011, 1080259200000, 82, 2, 128, 8226, 38, 6, 8, null, null]"
"[2004_03_27, 162.30985132292545, -77.71550101739011, 1080345600000, 86, 2, 130, 8573, 41, 5, 6, 201, 101]"
"[2004_03_28, 162.30985132292545, -77.71550101739011, 1080432000000, 14, 2, 144, 1392, 99, 6, 8, null, null]"
"[2004_03_29, 162.30985132292545, -77.71550101739011, 1080518400000, 83, 2, 128, 8340, 28, 6, 8, null, null]"
"[2004_03_30, 162.30985132292545, -77.71550101739011, 1080604800000, 87, 2, 128, 8754, 38, 5, 7, null, null]"
"[2004_03_31, 162.30985132292545, -77.71550101739011, 1080691200000, 85, 2, 128, 8535, 22, 5, 6, null, null]"
"[2004_04_01, 162.30985132292545, -77.71550101739011, 1080777600000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2004_04_02, 162.30985132292545, -77.71550101739011, 1080864000000, 15, 2, 144, 1488, 78, 6, 9, null, 251]"
"[2004_04_03, 162.30985132292545, -77.71550101739011, 1080950400000, null, 211, 211, null, null, 4, 6, 211, 111]"
"[2004_04_04, 162.30985132292545, -77.71550101739011, 1081036800000, null, 2, 128, 854, null, 0, 0, 250, 150]"
"[2004_04_05, 162.30985132292545, -77.71550101739011, 1081123200000, 88, 2, 128, 8825, 16, 5, 6, null, 251]"
"[2004_04_06, 162.30985132292545, -77.71550101739011, 1081209600000, null, 211, 211, null, null, 4, 4, 211, 111]"
"[2004_04_07, 162.30985132292545, -77.71550101739011, 1081296000000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2004_04_08, 162.30985132292545, -77.71550101739011, 1081382400000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2004_04_09, 162.30985132292545, -77.71550101739011, 1081468800000, null, 211, 211, null, null, 0, 1, 211, 111]"
"[2004_04_10, 162.30985132292545, -77.71550101739011, 1081555200000, null, null, null, null, null, null, null, null, null]"
"[2004_04_11, 162.30985132292545, -77.71550101739011, 1081641600000, null, 211, 211, null, null, 0, 0, 211, 111]"
"[2004_04_12, 162.30985132292545, -77.71550101739011, 1081728000000, null, null, null, null, null, null, null, null, null]"
"[2004_04_13, 162.30985132292545, -77.71550101739011, 1081814400000, null, null, null, null, null, null, null, null, null]"
"[2004_04_14, 162.30985132292545, -77.71550101739011, 1081900800000, null, null, null, null, null, null, null, null, null]"
"[2004_04_15, 162.30985132292545, -77.71550101739011, 1081987200000, null, null, null, null, null, null, null, null, null]"
"[2004_04_16, 162.30985132292545, -77.71550101739011, 1082073600000, null, null, null, null, null, null, null, null, null]"
"[2004_04_17, 162.30985132292545, -77.71550101739011, 1082160000000, null, null, null, null, null, null, null, null, null]"
"[2004_04_18, 162.30985132292545, -77.71550101739011, 1082246400000, null, null, null, null, null, null, null, null, null]"
"[2004_04_19, 162.30985132292545, -77.71550101739011, 1082332800000, null, null, null, null, null, null, null, null, null]"
"[2004_04_20, 162.30985132292545, -77.71550101739011, 1082419200000, null, null, null, null, null, null, null, null, null]"
"[2004_04_21, 162.30985132292545, -77.71550101739011, 1082505600000, null, null, null, null, null, null, null, null, null]"
"[2004_04_22, 162.30985132292545, -77.71550101739011, 1082592000000, null, null, null, null, null, null, null, null, null]"
"[2004_04_23, 162.30985132292545, -77.71550101739011, 1082678400000, null, null, null, null, null, null, null, null, null]"
"[2004_04_24, 162.30985132292545, -77.71550101739011, 1082764800000, null, null, null, null, null, null, null, null, null]"
"[2004_04_25, 162.30985132292545, -77.71550101739011, 1082851200000, null, null, null, null, null, null, null, null, null]"
"[2004_04_26, 162.30985132292545, -77.71550101739011, 1082937600000, null, null, null, null, null, null, null, null, null]"
"[2004_04_27, 162.30985132292545, -77.71550101739011, 1083024000000, null, null, null, null, null, null, null, null, null]"
"[2004_04_28, 162.30985132292545, -77.71550101739011, 1083110400000, null, null, null, null, null, null, null, null, null]"
"[2004_04_29, 162.30985132292545, -77.71550101739011, 1083196800000, null, null, null, null, null, null, null, null, null]"
"[2004_04_30, 162.30985132292545, -77.71550101739011, 1083283200000, null, null, null, null, null, null, null, null, null]"
"[2004_05_01, 162.30985132292545, -77.71550101739011, 1083369600000, null, null, null, null, null, null, null, null, null]"
"[2004_05_02, 162.30985132292545, -77.71550101739011, 1083456000000, null, null, null, null, null, null, null, null, null]"
"[2004_05_03, 162.30985132292545, -77.71550101739011, 1083542400000, null, null, null, null, null, null, null, null, null]"
"[2004_05_04, 162.30985132292545, -77.71550101739011, 1083628800000, null, null, null, null, null, null, null, null, null]"
"[2004_05_05, 162.30985132292545, -77.71550101739011, 1083715200000, null, null, null, null, null, null, null, null, null]"
"[2004_05_06, 162.30985132292545, -77.71550101739011, 1083801600000, null, null, null, null, null, null, null, null, null]"
"[2004_05_07, 162.30985132292545, -77.71550101739011, 1083888000000, null, null, null, null, null, null, null, null, null]"
"[2004_05_08, 162.30985132292545, -77.71550101739011, 1083974400000, null, null, null, null, null, null, null, null, null]"
"[2004_05_09, 162.30985132292545, -77.71550101739011, 1084060800000, null, null, null, null, null, null, null, null, null]"
"[2004_05_10, 162.30985132292545, -77.71550101739011, 1084147200000, null, null, null, null, null, null, null, null, null]"
"[2004_05_11, 162.30985132292545, -77.71550101739011, 1084233600000, null, null, null, null, null, null, null, null, null]"
"[2004_05_12, 162.30985132292545, -77.71550101739011, 1084320000000, null, null, null, null, null, null, null, null, null]"
"[2004_05_13, 162.30985132292545, -77.71550101739011, 1084406400000, null, null, null, null, null, null, null, null, null]"
"[2004_05_14, 162.30985132292545, -77.71550101739011, 1084492800000, null, null, null, null, null, null, null, null, null]"
"[2004_05_15, 162.30985132292545, -77.71550101739011, 1084579200000, null, null, null, null, null, null, null, null, null]"
"[2004_05_16, 162.30985132292545, -77.71550101739011, 1084665600000, null, null, null, null, null, null, null, null, null]"
"[2004_05_17, 162.30985132292545, -77.71550101739011, 1084752000000, null, null, null, null, null, null, null, null, null]"
"[2004_05_18, 162.30985132292545, -77.71550101739011, 1084838400000, null, null, null, null, null, null, null, null, null]"
"[2004_05_19, 162.30985132292545, -77.71550101739011, 1084924800000, null, null, null, null, null, null, null, null, null]"
"[2004_05_20, 162.30985132292545, -77.71550101739011, 1085011200000, null, null, null, null, null, null, null, null, null]"
"[2004_05_21, 162.30985132292545, -77.71550101739011, 1085097600000, null, null, null, null, null, null, null, null, null]"
"[2004_05_22, 162.30985132292545, -77.71550101739011, 1085184000000, null, null, null, null, null, null, null, null, null]"
"[2004_05_23, 162.30985132292545, -77.71550101739011, 1085270400000, null, null, null, null, null, null, null, null, null]"
"[2004_05_24, 162.30985132292545, -77.71550101739011, 1085356800000, null, null, null, null, null, null, null, null, null]"
"[2004_05_25, 162.30985132292545, -77.71550101739011, 1085443200000, null, null, null, null, null, null, null, null, null]"
"[2004_05_26, 162.30985132292545, -77.71550101739011, 1085529600000, null, null, null, null, null, null, null, null, null]"
"[2004_05_27, 162.30985132292545, -77.71550101739011, 1085616000000, null, null, null, null, null, null, null, null, null]"
"[2004_05_28, 162.30985132292545, -77.71550101739011, 1085702400000, null, null, null, null, null, null, null, null, null]"
"[2004_05_29, 162.30985132292545, -77.71550101739011, 1085788800000, null, null, null, null, null, null, null, null, null]"
"[2004_05_30, 162.30985132292545, -77.71550101739011, 1085875200000, null, null, null, null, null, null, null, null, null]"
"[2004_05_31, 162.30985132292545, -77.71550101739011, 1085961600000, null, null, null, null, null, null, null, null, null]"
"[2004_06_01, 162.30985132292545, -77.71550101739011, 1086048000000, null, null, null, null, null, null, null, null, null]"
"[2004_06_02, 162.30985132292545, -77.71550101739011, 1086134400000, null, null, null, null, null, null, null, null, null]"
"[2004_06_03, 162.30985132292545, -77.71550101739011, 1086220800000, null, null, null, null, null, null, null, null, null]"
"[2004_06_04, 162.30985132292545, -77.71550101739011, 1086307200000, null, null, null, null, null, null, null, null, null]"
"[2004_06_05, 162.30985132292545, -77.71550101739011, 1086393600000, null, null, null, null, null, null, null, null, null]"
"[2004_06_06, 162.30985132292545, -77.71550101739011, 1086480000000, null, null, null, null, null, null, null, null, null]"
"[2004_06_07, 162.30985132292545, -77.71550101739011, 1086566400000, null, null, null, null, null, null, null, null, null]"
"[2004_06_08, 162.30985132292545, -77.71550101739011, 1086652800000, null, null, null, null, null, null, null, null, null]"
"[2004_06_09, 162.30985132292545, -77.71550101739011, 1086739200000, null, null, null, null, null, null, null, null, null]"
"[2004_06_10, 162.30985132292545, -77.71550101739011, 1086825600000, null, null, null, null, null, null, null, null, null]"
"[2004_06_11, 162.30985132292545, -77.71550101739011, 1086912000000, null, null, null, null, null, null, null, null, null]"
"[2004_06_12, 162.30985132292545, -77.71550101739011, 1086998400000, null, null, null, null, null, null, null, null, null]"
